Id,Start_Date__c,End_Date__c,Date_Last_Verified__c,Status__c,Degree_Type__c,Data_Source__c,Degree_Text__c,Major_Text__c,Index (for debugging)
a02f4000006n6mzAAA,09/22/2016,,11/28/2018,Attending,Bachelor's,NSC,,,1508
a02f4000006n6n0AAA,06/05/2017,08/12/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1507
a02f4000006n6mRAAQ,09/21/2015,06/24/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2122
a02f4000006n71CAAQ,12/16/2014,05/13/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2661
a02f4000006n71EAAQ,01/19/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2660
a02f4000006n71DAAQ,08/18/2014,12/19/2014,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2659
a02f400000BlhyOAAR,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,78
a02f400000BlhzsAAB,08/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2869
a02f4000006n7APAAY,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1577
a02f4000006n7AQAAY,01/25/2016,05/20/2016,11/28/2018,Transferred out,Bachelor's,NSC,,,1576
a02f4000006n7ARAAY,06/24/2013,06/14/2014,11/28/2018,Transferred out,Bachelor's,NSC,,,1575
a02f4000006n7AUAAY,01/17/2017,05/26/2017,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE IN ARTS,INTERDISCIPLINARY STUDIES,1574
a02f4000006n7ATAAY,08/17/2016,12/17/2016,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE IN ARTS-TRANSFER,PSYCHOLOGY: CSU,1573
a02f4000006n7ASAAY,08/18/2014,12/18/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1572
a02f4000006n72uAAA,09/19/2016,,11/28/2018,Attending,Bachelor's,NSC,,,77
a02f400000Bli3MAAR,09/04/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,76
a02f4000006n6iVAAQ,08/25/2015,12/18/2015,11/28/2018,Withdrew,Bachelor's,NSC,,,1953
a02f4000006n6iUAAQ,08/16/2017,12/08/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1952
a02f4000006n6iTAAQ,04/10/2017,05/07/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1951
a02f4000006n7HCAAY,08/18/2014,12/08/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2785
a02f4000006n72FAAQ,08/20/2015,05/16/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,2514
a02f4000006n6rFAAQ,08/17/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1649
a02f400000Bli8eAAB,08/25/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,117
a02f4000006n6hKAAQ,09/02/2014,05/12/2017,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF FINE ARTS,ILLUSTRATION,1600
a02f400000Bli0DAAR,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2481
a02f4000006n6wIAAQ,06/15/2015,07/29/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2480
a02f400000Bli0EAAR,01/16/2018,05/23/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2479
a02f4000006n6wKAAQ,01/17/2017,05/25/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2478
a02f4000006n6wJAAQ,08/27/2012,12/22/2012,11/28/2018,Transferred out,Bachelor's,NSC,,,2477
a02f4000006n6wHAAQ,01/14/2013,05/24/2013,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2476
a02f4000006n7E2AAI,06/15/2015,08/06/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2732
a02f4000006n7E1AAI,08/17/2015,05/25/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2731
a02f4000006n7E0AAI,06/16/2014,08/09/2014,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2730
a02f4000006n7DzAAI,08/19/2013,12/18/2013,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2729
a02f4000006n7MCAAY,09/22/2016,,11/28/2018,Attending,Bachelor's,NSC,,,2352
a02f4000006n6rIAAQ,08/24/2015,12/15/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,779
a02f4000006n6rJAAQ,09/27/2017,,11/28/2018,Attending,Bachelor's,NSC,,,778
a02f400000Blhx9AAB,09/03/2018,,11/28/2018,Attending,Bachelor's,NSC,,,563
a02f4000006n6riAAA,09/05/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2526
a02f4000006n6rhAAA,09/06/2016,04/20/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,2525
a02f4000006n6rgAAA,09/08/2015,04/30/2016,11/28/2018,Transferred out,Bachelor's,NSC,,,2524
a02f400000Bli32AAB,06/11/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2523
a02f4000006n6rfAAA,06/12/2017,07/29/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2522
a02f4000006n72QAAQ,09/21/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1519
a02f4000006n6xFAAQ,01/23/2017,12/15/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,1412
a02f400000Bli7AAAR,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,656
a02f400000Bli7BAAR,08/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2440
a02f400000Bli0HAAR,06/25/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2718
a02f4000006n7A9AAI,09/21/2016,09/15/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,2717
a02f400000Bli0IAAR,01/13/2018,05/16/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2716
a02f4000006n7AAAAY,08/20/2016,05/17/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2715
a02f400000BlhyWAAR,08/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1440
a02f400000Bli6GAAR,08/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,942
a02f4000006n6g1AAA,09/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,127
a02f4000006n6gQAAQ,08/29/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,306
a02f4000006n6wtAAA,08/18/2014,08/26/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1520
a02f400000Bli92AAB,09/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,400
a02f4000006n7PkAAI,09/22/2016,03/23/2018,11/28/2018,Withdrew,Bachelor's,NSC,,,399
a02f400000Bli7NAAR,08/23/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2823
a02f4000006n7DbAAI,05/19/2014,05/11/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,ENVIRONMENTAL SCIENCES BS,2651
a02f400000BlhxGAAR,08/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2650
a02f400000Bli8jAAB,08/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,669
a02f4000006n74WAAQ,09/17/2016,,11/28/2018,Attending,Bachelor's,NSC,,,1842
a02f400000Bli4kAAB,09/24/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1653
a02f400000Bli4vAAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1521
a02f4000006n7EaAAI,06/23/2014,09/07/2014,11/28/2018,Transferred out,Bachelor's,NSC,,,1268
a02f400000Blhx5AAB,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1267
a02f4000006n7EbAAI,01/12/2015,05/25/2018,11/28/2018,Graduated,Associate's or Certificate (TBD),NSC,ASSOCIATE IN SCIENCE,ALLIED HEALTH,1266
a02f4000006n6shAAA,08/23/2017,12/15/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,1975
a02f400000Bli6iAAB,01/27/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1974
a02f4000006n6mIAAQ,09/05/2017,12/21/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1633
a02f4000006n7MyAAI,01/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,654
a02f400000Bli65AAB,08/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,903
a02f4000006n6pMAAQ,08/16/2017,10/10/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1095
a02f4000006n6pLAAQ,08/19/2013,05/23/2014,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1094
a02f4000006n6pKAAQ,09/22/2014,03/25/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1093
a02f4000006n7LdAAI,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1004
a02f4000006n6jOAAQ,08/29/2016,12/15/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2296
a02f4000006n6jPAAQ,09/05/2017,12/21/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2297
a02f4000006n72mAAA,09/05/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,991
a02f4000006n6pIAAQ,09/04/2012,05/01/2014,11/28/2018,Transferred out,Bachelor's,NSC,,,63
a02f4000006n6pHAAQ,09/23/2013,12/13/2013,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,62
a02f4000006n72IAAQ,08/26/2013,05/23/2014,11/28/2018,Withdrew,Bachelor's,NSC,,,2453
a02f4000006n6jLAAQ,09/22/2014,12/12/2014,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,609
a02f4000006n6iyAAA,09/22/2011,06/12/2015,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,ECONOMICS-MATHEMATICS,375
a02f4000006n7MNAAY,03/02/2015,06/28/2015,11/28/2018,Withdrew,Bachelor's,NSC,,,2671
a02f4000006n7MMAAY,07/08/2013,07/23/2014,11/28/2018,Withdrew,Bachelor's,NSC,,,2670
a02f4000006n7MLAAY,01/07/2013,01/29/2013,11/28/2018,Withdrew,Bachelor's,NSC,,,2669
a02f4000006n7MKAAY,09/21/2011,06/17/2012,11/28/2018,Withdrew,Bachelor's,NSC,,,2668
a02f4000006n6h3AAA,08/31/2015,05/20/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,448
a02f4000006n6h4AAA,08/28/2017,12/16/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,447
a02f400000Bli6aAAB,01/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2431
a02f4000006n77xAAA,08/31/2015,05/27/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2430
a02f4000006n77yAAA,08/31/2015,05/26/2017,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE OF SCIENCE-TRANSFER,AS-T MATHEMATICS FOR TRANSFER,2428
a02f4000006n6txAAA,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1199
a02f4000006n6tyAAA,08/19/2013,05/26/2017,11/28/2018,Graduated,Certificate,NSC,CERTIFICATE PROGRAM,ECE/CHILD DEVELOPMENT: CSU,1198
a02f4000006n79zAAA,08/23/2017,09/28/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,2209
a02f400000Bli1lAAB,01/16/2018,05/18/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2208
a02f4000006n74qAAA,08/28/2017,05/18/2018,11/28/2018,Withdrew,Bachelor's,NSC,,,789
a02f4000006n6idAAA,06/26/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2583
a02f400000BlhyeAAB,06/18/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2582
a02f4000006n6ifAAA,04/10/2017,06/30/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2581
a02f400000BlhyfAAB,04/09/2018,06/29/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2580
a02f4000006n6ieAAA,06/06/2016,06/30/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2579
a02f4000006n70rAAA,08/23/2012,05/17/2013,11/28/2018,Transferred out,Bachelor's,NSC,,,1243
a02f4000006n70qAAA,09/26/2016,06/29/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1242
a02f4000006n70pAAA,09/23/2013,03/27/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1241
a02f4000006n6oHAAQ,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1419
a02f400000Bli8QAAR,07/02/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1418
a02f4000006n7I4AAI,10/02/2014,,11/28/2018,Attending,Bachelor's,NSC,,,817
a02f400000Bli2jAAB,09/24/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,816
a02f400000Bli0vAAB,05/16/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1113
a02f4000006n6kRAAQ,08/31/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1112
a02f4000006n6vIAAQ,08/17/2016,12/16/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,737
a02f4000006n6vHAAQ,08/18/2014,12/18/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,736
a02f400000BlhzHAAR,09/24/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2665
a02f400000BlhzIAAR,01/08/2018,02/20/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2664
a02f4000006n7GaAAI,08/17/2016,05/18/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2663
a02f4000006n7GZAAY,01/22/2015,12/09/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2662
a02f4000006n7BAAAY,09/25/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2679
a02f400000BlhxNAAR,06/04/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2308
a02f4000006n71dAAA,08/16/2017,12/13/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2746
a02f4000006n71cAAA,09/26/2016,12/16/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2745
a02f400000Bli2CAAR,01/16/2018,05/25/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2744
a02f4000006n7PvAAI,09/26/2016,06/30/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2654
a02f4000006n6kJAAQ,08/17/2015,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,543
a02f4000006n7OZAAY,01/03/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,403
a02f4000006n7OYAAY,06/22/2015,06/12/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,402
a02f4000006n758AAA,09/25/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2053
a02f4000006n6fuAAA,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1989
a02f4000006n6ftAAA,08/20/2015,05/16/2016,11/28/2018,Transferred out,Bachelor's,NSC,,,1988
a02f4000006n6fsAAA,01/28/2017,05/26/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1987
a02f4000006n6frAAA,06/20/2016,12/15/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1986
a02f400000Bli0NAAR,09/24/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1147
a02f400000Bli2TAAR,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2196
a02f4000006n76uAAA,08/29/2011,05/16/2013,11/28/2018,Transferred out,Bachelor's,NSC,,,502
a02f4000006n76tAAA,08/21/2017,,11/28/2018,Attending,Bachelor's,NSC,,,501
a02f4000006n76wAAA,04/06/2015,06/30/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,500
a02f4000006n76vAAA,09/23/2013,03/28/2014,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,499
a02f400000Bli6jAAB,08/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1003
a02f4000006n6iWAAQ,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1482
a02f400000Bli6OAAR,08/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,524
a02f4000006n6ylAAA,09/25/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1854
a02f4000006n6zuAAA,08/21/2017,01/09/2018,11/28/2018,Withdrew,Bachelor's,NSC,,,2107
a02f4000006n6ztAAA,08/22/2016,02/17/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,2106
a02f4000006n6sGAAQ,08/16/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2518
a02f400000Bli3aAAB,01/09/2017,05/04/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,1289
a02f400000Bli3XAAR,08/18/2014,12/11/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1288
a02f400000Bli3bAAB,01/22/2018,05/15/2018,11/28/2018,Withdrew,Bachelor's,NSC,,,1287
a02f400000Bli3YAAR,08/16/2017,12/12/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1286
a02f400000Bli3ZAAR,01/20/2016,12/16/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1285
a02f400000Bli4DAAR,09/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1844
a02f400000Bli0UAAR,07/02/2018,07/31/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1236
a02f4000006n7A5AAI,09/07/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1235
a02f400000Bli0TAAR,01/08/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1234
a02f4000006n6xCAAQ,08/28/2017,12/16/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,1318
a02f4000006n7GmAAI,09/22/2016,03/23/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,SOCIOLOGY,1885
a02f4000006n7GnAAI,08/25/2014,09/18/2015,11/28/2018,Transferred out,Bachelor's,NSC,,,1884
a02f400000BlhzrAAB,09/24/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1883
a02f4000006n7GlAAI,01/20/2016,05/20/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1882
a02f400000Bli9HAAR,09/25/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2863
a02f4000006n6xGAAQ,06/29/2015,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,240
a02f4000006n7HdAAI,08/22/2016,,11/28/2018,Attending,Bachelor's,NSC,,,984
a02f400000Bli5ZAAR,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,752
a02f400000Bli5YAAR,08/27/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,751
a02f400000Bli53AAB,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1530
a02f4000006n73gAAA,08/21/2017,05/25/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,1529
a02f400000Bli54AAB,06/11/2018,07/19/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1528
a02f400000Bli8OAAR,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2427
a02f4000006n7FcAAI,08/24/2016,12/11/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,2448
a02f4000006n6zWAAQ,01/17/2017,05/25/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,624
a02f4000006n6zVAAQ,09/24/2014,06/14/2015,11/28/2018,Withdrew,Bachelor's,NSC,,,623
a02f400000BlhzgAAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,790
a02f4000006n6oTAAQ,01/09/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2039
a02f400000Bli5qAAB,06/11/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2038
a02f400000Bli5rAAB,05/25/2018,05/25/2018,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE IN ARTS-TRANSFER,PSYCHOLOGY: UC,2037
a02f4000006n6oSAAQ,08/18/2014,12/08/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2036
a02f4000006n7GzAAI,08/24/2016,,11/28/2018,Attending,Bachelor's,NSC,,,1061
a02f400000BlhyXAAR,07/02/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1060
a02f400000BlhyYAAR,04/09/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1059
a02f4000006n7BKAAY,09/21/2016,,11/28/2018,Attending,Bachelor's,NSC,,,2700
a02f4000006n7BLAAY,08/20/2016,12/15/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2699
a02f400000Bli96AAB,01/16/2018,,11/28/2018,Attending,Bachelor's,NSC,,,582
a02f4000006n6vwAAA,09/25/2017,12/15/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,581
a02f4000006n78HAAQ,09/11/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2882
a02f4000006n7D7AAI,08/16/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2134
a02f400000BlhxdAAB,06/12/2018,07/19/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2133
a02f4000006n7EwAAI,09/24/2015,06/12/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,2148
a02f4000006n7BYAAY,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,152
a02f4000006n7BZAAY,08/31/2015,05/26/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,150
a02f400000BlhymAAB,09/26/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2404
a02f4000006n7C5AAI,09/24/2012,06/13/2014,11/28/2018,Transferred out,Bachelor's,NSC,,,1385
a02f400000BlhyiAAB,01/24/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1384
a02f4000006n7C4AAI,08/24/2016,05/16/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,1383
a02f4000006n7C8AAI,08/17/2015,05/27/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1382
a02f4000006n7C7AAI,05/27/2016,05/27/2016,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE IN SCIENCE-TRANSFER,BUSINESS ADMINISTRATION:CSU,1381
a02f4000006n7C6AAI,08/18/2014,07/23/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1380
a02f4000006n71rAAA,01/04/2016,11/21/2017,11/28/2018,Graduated,Bachelor's,NSC,BS IN BUSINESS ADMINISTRATION,REAL ESTATE BUILT ENVIRONMENT,1215
a02f4000006n71qAAA,09/03/2013,05/21/2015,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE OF ARTS,BUSINESS STUDIES,1214
a02f400000BlhyNAAR,08/18/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1691
a02f4000006n7PzAAI,08/22/2016,05/11/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,1690
a02f4000006n7PyAAI,06/19/2017,07/27/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1689
a02f4000006n6mOAAQ,08/24/2016,,11/28/2018,Attending,Bachelor's,NSC,,,504
a02f4000006n6qpAAA,01/22/2016,05/27/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1135
a02f4000006n6qrAAA,08/21/2015,01/04/2016,11/28/2018,Transferred out,Bachelor's,NSC,,,1134
a02f4000006n6qqAAA,06/06/2016,12/16/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1133
a02f4000006n7OvAAI,08/30/2017,05/13/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,1414
a02f400000Bli7GAAR,08/27/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1413
a02f4000006n7LpAAI,08/22/2011,12/22/2012,11/28/2018,Withdrew,Bachelor's,NSC,,,2403
a02f4000006n7LoAAI,01/13/2014,05/20/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2402
a02f4000006n6mUAAQ,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,139
a02f4000006n75vAAA,09/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,731
a02f4000006n7JgAAI,08/23/2017,12/11/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,825
a02f4000006n7DrAAI,08/27/2012,09/01/2016,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,SPANISH,2492
a02f4000006n6vAAAQ,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2696
a02f400000Bli58AAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2930
a02f4000006n6uCAAQ,08/27/2014,05/03/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,COMMUNICATION,1474
a02f400000Bli8CAAR,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2806
a02f4000006n7MzAAI,08/24/2015,05/11/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,2807
a02f4000006n7A8AAI,08/20/2015,05/16/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,2589
a02f4000006n6wLAAQ,09/06/2017,,11/28/2018,Attending,Bachelor's,NSC,,,377
a02f4000006n76eAAA,08/17/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,312
a02f4000006n72CAAQ,08/27/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,472
a02f4000006n79rAAA,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2013
a02f4000006n6qDAAQ,04/10/2017,01/10/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1871
a02f4000006n6qCAAQ,09/26/2016,09/27/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1870
a02f4000006n7ODAAY,01/09/2017,12/15/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1159
a02f4000006n7OCAAY,09/22/2014,03/27/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1158
a02f400000BlhxMAAR,09/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,875
a02f4000006n7NkAAI,09/21/2016,,11/28/2018,Attending,Bachelor's,NSC,,,434
a02f400000BlhxgAAB,08/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1651
a02f4000006n7MOAAY,08/21/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2628
a02f4000006n7MPAAY,09/09/2015,05/08/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,2627
a02f4000006n7CQAAY,08/29/2016,05/19/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,2676
a02f4000006n6umAAA,08/19/2013,12/19/2014,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1466
a02f4000006n7M7AAI,08/29/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1451
a02f400000Bli2OAAR,08/25/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1865
a02f400000Bli2PAAR,04/09/2018,06/29/2018,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE IN ARTS,COMMUNICATION STUDIES,1864
