Id,Start_Date__c,End_Date__c,Date_Last_Verified__c,Status__c,Degree_Type__c,Data_Source__c,Degree_Text__c,Major_Text__c,Index (for debugging)
a02f4000006n72dAAA,2016-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,2035
a02f400000iSnEGAA0,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,2207
a02f400000KbGY2AAN,2019-08-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1216
a02f4000006n6zUAAQ,2017-08-23,2018-12-17,2019-11-18,Withdrew,Bachelor's,NSC,,,1215
a02f400000KbGhbAAF,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2366
a02f400000BlhxuAAB,2018-08-21,2019-05-13,2019-11-18,Withdrew,Bachelor's,NSC,,,2367
a02f400000Bli63AAB,2018-06-18,,2019-11-18,Attending,Bachelor's,NSC,,,910
a02f4000006n7IvAAI,2013-07-01,2018-03-30,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,909
a02f400000KbGiPAAV,2019-09-30,,2019-11-18,Attending,Bachelor's,NSC,,,3701
a02f4000006n6kVAAQ,2017-09-25,2018-06-15,2019-11-18,Transferred out,Bachelor's,NSC,,,3700
a02f400000Bli4UAAR,2018-09-24,2019-06-28,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3699
a02f400000Bli2XAAR,2018-08-11,2019-03-29,2019-11-18,Withdrew,Bachelor's,NSC,,,1260
a02f400000KbGgcAAF,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3264
a02f400000PaNNxAAN,2020-01-06,2020-03-21,2018-11-28,Withdrew,Associate's or Certificate (TBD),Coordinator Verified,,,467
a02f400000G1i5nAAB,2019-01-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3354
a02f4000006n6yzAAA,2016-09-21,2016-12-11,2019-11-18,Withdrew,Bachelor's,NSC,,,3353
a02f4000006n6yyAAA,2014-09-24,2015-03-22,2019-11-18,Withdrew,Bachelor's,NSC,,,3352
a02f4000006n6siAAA,2017-01-17,2017-08-17,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,921
a02f400000PaNO6AAN,2016-05-23,2016-08-18,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,920
a02f4000006n6sjAAA,2015-08-24,2019-05-18,2019-11-18,Graduated,Bachelor's,NSC,B.S.,BIOLOGY,919
a02f4000006n7GzAAI,2016-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,4251
a02f400000BlhyXAAR,2018-07-02,2018-09-23,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,4252
a02f400000BlhyYAAR,2018-04-09,2018-09-14,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,4250
a02f400000Kbk7pAAB,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,1147
a02f4000006n7FEAAY,2016-09-07,2017-05-08,2019-11-18,Transferred out,Bachelor's,NSC,,,2589
a02f400000KbGioAAF,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,1564
a02f4000006n6h6AAA,2015-08-25,2019-05-18,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,PSYCHOLOGY,2816
a02f4000006n7ODAAY,2017-01-09,2017-12-15,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2185
a02f4000006n7OCAAY,2014-09-22,2015-03-27,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2184
a02f4000006n6hPAAQ,2016-08-24,2016-12-16,2019-11-18,Withdrew,Bachelor's,NSC,,,1558
a02f400000KbGY1AAN,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,420
a02f400000iSn8oAAC,2020-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,1835
a02f400000iSnE0AAK,2020-08-19,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2076
a02f4000006n7NPAAY,2013-08-26,2017-05-31,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,MUSIC: GENERAL MUSIC (BA),3526
a02f4000006n7NQAAY,2014-06-30,2014-09-12,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3525
a02f4000006n7NOAAY,2015-06-08,2015-07-16,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3524
a02f400000KbGgBAAV,2019-09-21,,2019-11-18,Attending,Bachelor's,NSC,,,3024
a02f400000iSn8yAAC,2020-08-19,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1916
a02f400000KbGZEAA3,2019-08-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2678
a02f4000006n6v2AAA,2017-09-18,,2019-11-18,Attending,Bachelor's,NSC,,,3764
a02f400000Bli9BAAR,2018-08-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2821
a02f400000BlhxGAAR,2018-08-22,,2019-11-18,Attending,Bachelor's,NSC,,,480
a02f4000006n6pnAAA,2016-08-23,2018-05-18,2019-11-18,Transferred out,Bachelor's,NSC,,,18
a02f400000Bli3FAAR,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,248
a02f400000iSnH6AAK,2020-06-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,247
a02f400000KZCIjAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,246
a02f4000006n7J1AAI,2015-08-31,,2019-11-18,Attending,Bachelor's,NSC,,,38
a02f400000G1i6YAAR,2019-01-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1890
a02f400000KbGbGAAV,2019-08-21,2020-05-31,2019-11-18,Graduated,Bachelor's,NSC,B.S. IN BUSINESS,MARKETING,1889
a02f4000006n7OOAAY,2015-01-07,2018-12-07,2019-11-18,Transferred out,Bachelor's,NSC,,,1888
a02f4000006n7ImAAI,2017-06-13,2017-08-03,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3053
a02f4000006n7InAAI,2016-09-19,2020-09-12,2018-11-28,Graduated,Bachelor's,Coordinator Verified,BACHELOR OF SCIENCE,BIOLOGY,3052
a02f400000KbGiWAAV,2019-09-30,,2019-11-18,Attending,Bachelor's,NSC,,,1807
a02f400000PaNQWAA3,2020-01-07,2020-06-12,2018-11-28,Withdrew,Bachelor's,Coordinator Verified,,,1806
a02f4000006n7IxAAI,2015-08-31,,2019-11-18,Attending,Bachelor's,NSC,,,3306
a02f4000006n7OAAAY,2017-09-28,,2019-11-18,Attending,Bachelor's,NSC,,,877
a02f400000KbGaZAAV,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,2189
a02f400000KbGaaAAF,2019-08-24,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2188
a02f400000iSnASAA0,2020-06-29,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2187
a02f400000BlhycAAB,2018-08-18,2018-10-29,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,242
a02f400000iSnCVAA0,2020-06-16,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,99
a02f400000KbGibAAF,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,98
a02f4000006n73wAAA,2016-09-22,,2019-11-18,Attending,Bachelor's,NSC,,,2002
a02f400000iSnECAA0,2020-08-19,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2057
a02f400000Blhx9AAB,2018-09-03,,2019-11-18,Attending,Bachelor's,NSC,,,2641
a02f4000006n6zjAAA,2015-08-31,,2019-11-18,Attending,Bachelor's,NSC,,,3298
a02f4000006n6rFAAQ,2016-08-17,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3714
a02f400000KbGgKAAV,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,1400
a02f400000KbGgLAAV,2019-08-24,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1399
a02f400000iSnH9AAK,2020-08-19,,2019-11-18,Attending,Bachelor's,NSC,,,2795
a02f4000006n6uJAAQ,2013-09-23,2017-06-16,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,COMPUTER SCIENCE,4210
a02f400000iSnCwAAK,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,2103
a02f400000KbGazAAF,2019-08-19,,2019-11-18,Attending,Bachelor's,NSC,,,3067
a02f4000006n6qNAAQ,2015-08-31,2019-08-30,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,FINANCE,2341
a02f4000006n6w0AAA,2015-08-17,2017-08-05,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2569
a02f400000Bli2MAAR,2017-09-25,2017-12-15,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2568
a02f4000006n6w1AAA,2017-01-17,2017-05-26,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2567
a02f4000006n6vyAAA,2017-01-14,2017-05-17,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2566
a02f4000006n6vzAAA,2017-08-16,2017-08-28,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2565
a02f400000KbGdnAAF,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,2564
a02f400000Bli2LAAR,2018-01-16,2019-05-16,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2570
a02f400000Bli3fAAB,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,278
a02f400000BlhxlAAB,2018-09-24,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3765
a02f4000006n7IAAAY,2017-08-23,2017-12-09,2019-11-18,Transferred out,Bachelor's,NSC,,,2859
a02f400000BlhyDAAR,2018-09-04,2018-12-20,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2855
a02f400000PaNQUAA3,2020-01-13,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,386
a02f400000KbGjgAAF,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,385
a02f4000006n7OKAAY,2015-06-08,,2019-11-18,Attending,Bachelor's,NSC,,,493
a02f400000iSnCxAAK,2020-08-24,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3794
a02f400000KbGggAAF,2019-08-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2758
a02f400000Blhx3AAB,2018-08-20,2019-05-17,2019-11-18,Transferred out,Bachelor's,NSC,,,2759
a02f400000KbGgPAAV,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,389
a02f4000006n77qAAA,2017-08-23,2018-05-11,2019-11-18,Withdrew,Bachelor's,NSC,,,447
a02f4000006n7FpAAI,2017-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,793
a02f4000006n7E3AAI,2014-10-01,2020-03-20,2018-11-28,Graduated,Bachelor's,Coordinator Verified,,,3005
a02f400000KZCI0AAP,2019-05-29,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,637
a02f4000006n6svAAA,2017-09-25,2019-10-17,2016-04-13,Transferred out,Bachelor's,Coordinator Verified,,,639
a02f400000BlhxiAAB,2018-06-18,2018-07-26,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,638
a02f400000BlhxhAAB,2018-05-29,2018-08-15,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,636
a02f400000KbGYQAA3,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3833
a02f400000Bli7hAAB,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,3832
a02f4000006n6mdAAA,2017-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,4008
a02f400000KZCJ6AAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,4007
a02f400000Bli42AAB,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,970
a02f4000006n758AAA,2017-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,391
a02f4000006n6shAAA,2017-08-23,2017-12-15,2019-11-18,Transferred out,Bachelor's,NSC,,,3414
a02f400000Bli6iAAB,2018-01-27,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3413
a02f400000iSn8uAAC,2020-06-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,683
a02f400000Bli40AAB,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,682
a02f400000iSnEhAAK,2020-08-31,,2019-11-18,Attending,Bachelor's,NSC,,,740
a02f4000006n6uqAAA,2015-08-31,,2019-11-18,Attending,Bachelor's,NSC,,,1805
a02f400000iSnEOAA0,2020-08-18,,2019-11-18,Attending,Bachelor's,NSC,,,1309
a02f400000iSnCUAA0,2020-08-17,,2019-11-18,Attending,Bachelor's,NSC,,,1666
a02f400000BlhxtAAB,2018-09-26,,2019-11-18,Attending,Bachelor's,NSC,,,2747
a02f400000iSnEVAA0,2020-04-06,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2745
a02f400000KbGcKAAV,2019-07-01,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2744
a02f400000BlhxsAAB,2018-08-25,2018-12-20,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2746
a02f400000iSnDLAA0,2020-09-14,,2019-11-18,Attending,Bachelor's,NSC,,,3186
a02f400000KZCIWAA5,2017-05-22,2019-05-17,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,COMPUTER SCIENCE BA,3185
a02f400000KZCIXAA5,2015-08-19,2016-12-16,2019-11-18,Withdrew,Bachelor's,NSC,,,3184
a02f4000006n6g7AAA,2016-04-04,2016-06-24,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1256
a02f400000iSnCOAA0,2019-07-01,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,289
a02f400000iSnCPAA0,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,288
a02f4000006n6fGAAQ,2017-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,813
a02f400000KbGhIAAV,2019-09-03,,2019-11-18,Attending,Bachelor's,NSC,,,30
a02f400000Bli5hAAB,2018-06-11,2018-06-12,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3098
a02f4000006n6rMAAQ,2017-06-12,2017-07-19,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3097
a02f4000006n6rNAAQ,2013-08-26,2018-05-15,2019-11-18,Transferred out,Bachelor's,NSC,,,3096
a02f400000G1i53AAB,2019-01-14,2019-05-24,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3099
a02f4000006n6wnAAA,2016-08-17,2016-12-09,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,324
a02f4000006n6wmAAA,2017-01-23,2017-03-26,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,323
a02f4000006n6kRAAQ,2015-08-31,2019-05-11,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,RHETORIC AND MEDIA STUDIES,715
a02f400000Bli0vAAB,2018-05-16,2018-08-09,2019-11-18,Transferred out,Bachelor's,NSC,,,716
a02f400000iSnCbAAK,2020-08-24,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1180
a02f4000006n7FoAAI,2015-08-20,2017-05-16,2019-11-18,Transferred out,Bachelor's,NSC,,,565
a02f400000iSnGcAAK,2020-05-30,,2019-11-18,Attending,Bachelor's,NSC,,,2419
a02f400000iSn9EAAS,2020-08-18,,2019-11-18,Attending,Bachelor's,NSC,,,2827
a02f4000006n76TAAQ,2015-08-25,2020-05-15,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,EARLY CHILDHOOD STUDIES,2826
a02f400000iSnHIAA0,2020-06-29,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2348
a02f400000G1i5hAAB,2019-01-07,2019-01-16,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2347
a02f400000Bli94AAB,2018-08-27,2018-12-17,2019-11-18,Transferred out,Bachelor's,NSC,,,2346
a02f400000KbGjaAAF,2019-06-10,,2019-11-18,Attending,Bachelor's,NSC,,,3110
a02f400000Bli6ZAAR,2018-01-08,2018-02-17,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3888
a02f4000006n6pGAAQ,2015-09-01,2019-05-17,2019-11-18,Graduated,Bachelor's,NSC,BA,HUMAN BIOLOGY,3887
a02f400000PaNNoAAN,2019-06-06,2020-08-01,2018-11-28,Graduated,Master's,Coordinator Verified,MS IN MEDICAL SCIENCES,MEDICAL SCIENCES,3890
a02f400000Bli6YAAR,2018-08-27,2018-12-16,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3889
a02f4000006n6mzAAA,2016-09-22,2020-03-20,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,PSYCHOLOGY,3279
a02f4000006n6n0AAA,2017-06-05,2017-08-12,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3278
a02f4000006n715AAA,2017-08-23,2018-05-14,2019-11-18,Transferred out,Bachelor's,NSC,,,2029
a02f4000006n7PIAAY,2016-08-29,2020-05-09,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,INTERNATIONAL AFFAIRS,3834
a02f400000G1i67AAB,2018-08-15,,2019-11-18,Attending,Bachelor's,NSC,,,3351
a02f4000006n6hcAAA,2017-08-23,2019-05-13,2019-11-18,Transferred out,Bachelor's,NSC,,,3961
a02f400000KbGjiAAF,2019-09-23,,2019-11-18,Attending,Bachelor's,NSC,,,832
a02f400000KbGirAAF,2019-08-19,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,568
a02f400000PaNNfAAN,2020-01-13,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1638
a02f400000KZCHwAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1637
a02f4000006n6mUAAQ,2017-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,1636
a02f400000KbGeBAAV,2019-09-23,2020-04-22,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3680
a02f4000006n76hAAA,2017-01-17,2017-12-13,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3679
a02f400000iSnDCAA0,2020-04-06,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3678
a02f4000006n76gAAA,2016-09-26,2016-12-16,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3676
a02f400000iSnDDAA0,2020-01-25,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3675
a02f400000Bli8LAAR,2018-09-24,2019-03-29,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3677
a02f400000KbGaqAAF,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1702
a02f4000006n7KWAAY,2016-08-22,,2019-11-18,Attending,Bachelor's,NSC,,,893
a02f4000006n6wtAAA,2014-08-18,2015-08-26,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,4223
a02f400000G1i6hAAB,2019-01-22,2019-05-24,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,4224
a02f400000iSnDHAA0,2020-09-04,,2019-11-18,Attending,Bachelor's,NSC,,,1475
a02f400000G1i6mAAB,2019-04-02,,2019-11-18,Attending,Bachelor's,NSC,,,1474
a02f4000006n7IzAAI,2017-09-07,2018-05-29,2019-11-18,Withdrew,Bachelor's,NSC,,,1473
a02f4000006n6tmAAA,2017-09-27,,2019-11-18,Attending,Bachelor's,NSC,,,1975
a02f400000KbGZ2AAN,2019-08-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,640
a02f400000Bli8YAAR,2018-09-22,,2019-11-18,Attending,Bachelor's,NSC,,,139
a02f400000KbGdSAAV,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,622
a02f4000006n6wRAAQ,2014-08-18,2015-12-11,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1057
a02f400000Bli1hAAB,2018-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,3235
a02f400000KbGgmAAF,2019-08-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1120
a02f400000BlhzvAAB,2018-08-13,2019-03-28,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3579
a02f4000006n7G7AAI,2017-08-23,2017-09-08,2019-11-18,Withdrew,Bachelor's,NSC,,,3578
a02f4000006n7G6AAI,2016-08-24,2016-12-14,2019-11-18,Withdrew,Bachelor's,NSC,,,3577
a02f4000006n6iYAAQ,2014-08-18,2015-02-19,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,345
a02f400000KbGceAAF,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,836
a02f4000006n7MeAAI,2016-06-06,2019-06-28,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2024
a02f400000G1i70AAB,2019-01-07,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3079
a02f400000G1i71AAB,2019-01-07,2019-02-04,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3077
a02f400000Bli3OAAR,2018-04-09,2018-06-29,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3076
a02f400000iSnEeAAK,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,3075
a02f4000006n6hbAAA,2017-08-23,2018-12-14,2019-11-18,Transferred out,Bachelor's,NSC,,,3078
a02f4000006n6kyAAA,2014-08-27,2018-05-03,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,ACCOUNTING,1350
a02f4000006n6kwAAA,2017-06-12,2017-08-03,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1349
a02f400000PaNNzAAN,2020-01-13,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1348
a02f4000006n6kxAAA,2015-06-15,2015-07-22,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1347
a02f400000KbGacAAF,2019-09-23,2019-11-15,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3851
a02f400000KZCH1AAP,2019-04-08,2019-04-18,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3850
a02f4000006n6qDAAQ,2017-04-10,2018-01-10,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3849
a02f4000006n6qCAAQ,2016-09-26,2016-09-27,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3848
a02f400000KZCH0AAP,2019-03-19,2019-05-21,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3852
a02f400000Bli4kAAB,2018-09-24,2020-08-21,2018-11-28,Graduated,Certificate,Coordinator Verified,CERTIF OF ACHIEV 45-89 QTR,CEA- IGETC UC,2509
a02f400000KbGdtAAF,2019-09-03,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,236
a02f400000BlhxZAAR,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,3280
a02f400000Bli78AAB,2018-09-24,,2019-11-18,Attending,Bachelor's,NSC,,,3334
a02f400000Bli79AAB,2018-01-03,2018-03-16,2019-11-18,Withdrew,Bachelor's,NSC,,,3333
a02f4000006n7GYAAY,2016-08-29,2017-12-15,2019-11-18,Transferred out,Bachelor's,NSC,,,3332
a02f4000006n739AAA,2016-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,3444
a02f400000KbGcIAAV,2015-09-02,2017-12-16,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,KINESIOLOGY,540
a02f400000iSnC1AAK,2020-06-15,,2019-11-18,Attending,Bachelor's,NSC,,,538
a02f400000KbGcHAAV,2019-01-07,2019-03-29,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,539
a02f400000KbGgFAAV,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,3979
a02f400000iSn9SAAS,2020-08-03,,2019-11-18,Attending,Bachelor's,NSC,,,1496
a02f4000006n7FbAAI,2015-08-26,2019-08-16,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,PUBLIC HEALTH,37
a02f4000006n7CEAAY,2014-08-25,2014-08-27,2019-11-18,Transferred out,Bachelor's,NSC,,,1572
a02f4000006n7CFAAY,2015-02-02,2015-05-23,2019-11-18,Transferred out,Bachelor's,NSC,,,1571
a02f4000006n7CGAAY,2016-09-19,2018-06-15,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,COMMUNICATION,1570
a02f4000006n7CIAAY,2015-08-17,2016-05-27,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1569
a02f4000006n7CHAAY,2014-08-18,2014-12-19,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1568
a02f4000006n78sAAA,2016-04-04,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1520
a02f4000006n78rAAA,2014-09-22,2015-06-26,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1519
a02f400000G1i7KAAR,2019-01-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,981
a02f400000Bli0sAAB,2018-06-12,2018-07-19,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,980
a02f4000006n7OxAAI,2017-08-22,2018-12-14,2019-11-18,Transferred out,Bachelor's,NSC,,,982
a02f4000006n6sZAAQ,2015-09-19,2015-10-22,2019-11-18,Withdrew,Bachelor's,NSC,,,3277
a02f400000KbGdcAAF,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,665
a02f400000KbGj4AAF,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,614
a02f400000KZCH8AAP,2019-07-01,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3556
a02f4000006n6oeAAA,2017-09-23,2020-06-11,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,POLITICS,3555
a02f4000006n6qBAAQ,2015-09-01,2019-05-19,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,ENGINEERING,1851
a02f400000Bli7HAAR,2018-07-02,2018-09-23,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1852
a02f4000006n74MAAQ,2017-06-12,2017-07-20,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,963
a02f4000006n74LAAQ,2013-09-16,2017-12-09,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,JOURNALISM,962
a02f400000iSnEpAAK,2020-08-24,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,102
a02f400000KbGdEAAV,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,621
a02f400000Bli1GAAR,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,2163
a02f400000iSnEAAA0,2020-06-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2162
a02f400000KZCGrAAP,2019-07-01,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1567
a02f4000006n71ZAAQ,2017-09-23,,2019-11-18,Attending,Bachelor's,NSC,,,1566
a02f400000KbGbQAAV,2019-09-23,,2019-11-18,Attending,Bachelor's,NSC,,,3006
a02f4000006n6qfAAA,2017-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,995
a02f400000Bli1EAAR,2018-07-02,2018-07-03,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,994
a02f400000iSn8zAAC,2020-01-27,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,993
a02f400000KbGiVAAV,2019-10-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,990
